timestamp,x,y,theta,vx,wz
1782675303.459774,-1.6932,19.9863,-1.6126,0.4000,-0.0331
1782675303.509762,-1.6940,19.9662,-1.6142,0.4000,0.0069
1782675303.559800,-1.6949,19.9461,-1.6139,0.4000,0.0318
1782675303.609905,-1.6958,19.9259,-1.6123,0.4000,0.0480
1782675303.659931,-1.6966,19.9055,-1.6099,0.4000,-0.0034
1782675303.709736,-1.6974,19.8853,-1.6100,0.4000,0.0244
1782675303.759709,-1.6982,19.8652,-1.6088,0.4000,0.0119
1782675303.809747,-1.6989,19.8452,-1.6082,0.4000,0.0100
1782675303.859708,-1.6997,19.8250,-1.6077,0.4000,0.0564
1782675303.909762,-1.7004,19.8049,-1.6048,0.4000,0.0457
1782675303.959711,-1.7011,19.7848,-1.6025,0.4000,0.0079
1782675304.009819,-1.7018,19.7646,-1.6021,0.4000,0.0216
1782675304.059896,-1.7024,19.7445,-1.6010,0.4000,0.0492
1782675304.109868,-1.7030,19.7243,-1.5986,0.4000,0.0262
1782675304.159859,-1.7036,19.7042,-1.5972,0.4000,0.0350
1782675304.209814,-1.7041,19.6841,-1.5954,0.4000,0.0965
1782675304.259856,-1.7046,19.6640,-1.5906,0.4000,0.0308
1782675304.309828,-1.7050,19.6438,-1.5891,0.4000,0.0010
1782675304.359748,-1.7054,19.6237,-1.5890,0.4000,0.0542
1782675304.410114,-1.7057,19.6035,-1.5863,0.4000,0.1442
1782675304.460017,-1.7060,19.5833,-1.5789,0.4000,0.2687
1782675304.509775,-1.7062,19.5632,-1.5653,0.4000,0.4084
1782675304.610105,-1.7061,19.5430,-1.5445,0.4000,0.6614
1782675304.659727,-1.7055,19.5227,-1.5110,0.4000,0.7617
1782675304.709735,-1.7043,19.5026,-1.4727,0.4000,0.7003
1782675304.759727,-1.7024,19.4826,-1.4376,0.4000,0.6336
1782675304.809728,-1.6997,19.4626,-1.4058,0.4000,0.5462
1782675304.859803,-1.6964,19.4428,-1.3784,0.4000,0.4752
1782675304.909743,-1.6925,19.4230,-1.3545,0.4000,0.4005
1782675304.959716,-1.6882,19.4032,-1.3344,0.4000,0.3853
1782675305.009729,-1.6835,19.3837,-1.3151,0.4000,0.3889
1782675305.059744,-1.6784,19.3642,-1.2955,0.4000,0.4173
1782675305.109739,-1.6729,19.3448,-1.2746,0.4000,0.2304
1782675305.159716,-1.6670,19.3255,-1.2631,0.4000,0.0880
1782675305.209896,-1.6609,19.3064,-1.2586,0.4000,0.1234
1782675305.259815,-1.6547,19.2871,-1.2524,0.4000,0.0560
1782675305.309726,-1.6484,19.2679,-1.2495,0.4000,0.0991
1782675305.359818,-1.6421,19.2490,-1.2445,0.4000,0.1641
1782675305.409812,-1.6356,19.2299,-1.2363,0.4000,0.1000
1782675305.459880,-1.6290,19.2108,-1.2313,0.4000,0.1110
1782675305.509820,-1.6223,19.1918,-1.2257,0.4000,0.0925
1782675305.559888,-1.6155,19.1729,-1.2210,0.4000,0.0999
1782675305.609880,-1.6085,19.1540,-1.2160,0.4000,0.0989
1782675305.659867,-1.6016,19.1351,-1.2110,0.4000,0.0953
1782675305.709815,-1.5945,19.1163,-1.2062,0.4000,0.1475
1782675305.759769,-1.5873,19.0974,-1.1987,0.4000,0.2056
1782675305.809838,-1.5799,19.0786,-1.1884,0.4000,0.1773
1782675305.859849,-1.5724,19.0599,-1.1795,0.4000,0.2340
1782675305.909763,-1.5647,19.0413,-1.1678,0.4000,0.2604
1782675305.959741,-1.5568,19.0227,-1.1546,0.4000,0.2875
1782675306.009776,-1.5486,19.0042,-1.1403,0.4000,0.2122
1782675306.059738,-1.5402,18.9859,-1.1296,0.4000,0.2124
1782675306.109746,-1.5317,18.9678,-1.1190,0.4000,0.1822
1782675306.159923,-1.5228,18.9495,-1.1098,0.4000,0.1911
1782675306.209717,-1.5139,18.9315,-1.1003,0.4000,0.1595
1782675306.259768,-1.5047,18.9136,-1.0923,0.4000,0.1173
1782675306.309777,-1.4954,18.8956,-1.0865,0.4000,0.0260
1782675306.359749,-1.4860,18.8778,-1.0852,0.4000,0.0519
1782675306.409750,-1.4766,18.8599,-1.0826,0.4000,0.0807
1782675306.459887,-1.4671,18.8421,-1.0785,0.4000,0.0891
1782675306.510265,-1.4576,18.8244,-1.0740,0.4000,0.1236
1782675306.559721,-1.4480,18.8066,-1.0678,0.4000,0.1864
1782675306.609741,-1.4383,18.7890,-1.0584,0.4000,0.2879
1782675306.659727,-1.4285,18.7715,-1.0438,0.4000,0.4746
1782675306.709746,-1.4183,18.7541,-1.0198,0.4000,0.5522
1782675306.759873,-1.4077,18.7368,-0.9918,0.4000,0.6882
1782675306.809836,-1.3967,18.7200,-0.9572,0.4000,0.7540
1782675306.859904,-1.3851,18.7035,-0.9192,0.4000,0.8458
1782675306.909808,-1.3729,18.6875,-0.8763,0.4000,1.0618
1782675306.959826,-1.3599,18.6720,-0.8227,0.4000,0.9777
1782675307.009810,-1.3461,18.6571,-0.7734,0.4000,0.7849
1782675307.059871,-1.3317,18.6430,-0.7338,0.4000,0.6623
1782675307.109754,-1.3168,18.6296,-0.7006,0.4000,0.5557
1782675307.159802,-1.3014,18.6166,-0.6727,0.4000,0.4351
1782675307.209782,-1.2856,18.6040,-0.6508,0.4000,0.3961
1782675307.259801,-1.2694,18.5917,-0.6307,0.4000,0.3195
1782675307.309788,-1.2533,18.5799,-0.6148,0.4000,0.1749
1782675307.359793,-1.2369,18.5684,-0.6061,0.4000,0.1598
1782675307.409700,-1.2203,18.5569,-0.5980,0.4000,0.1224
1782675307.459750,-1.2036,18.5455,-0.5918,0.4000,0.1217
1782675307.509728,-1.1869,18.5343,-0.5857,0.4000,0.0766
1782675307.559770,-1.1701,18.5231,-0.5819,0.4000,0.0805
1782675307.609754,-1.1533,18.5121,-0.5778,0.4000,0.1010
1782675307.659670,-1.1364,18.5010,-0.5727,0.4000,0.1065
1782675307.709821,-1.1195,18.4902,-0.5673,0.4000,0.1163
1782675307.759734,-1.1025,18.4793,-0.5615,0.4000,0.1353
1782675307.809681,-1.0855,18.4686,-0.5547,0.4000,0.0843
1782675307.859857,-1.0683,18.4580,-0.5504,0.4000,0.1053
1782675307.909746,-1.0513,18.4475,-0.5451,0.4000,0.1236
1782675307.959760,-1.0339,18.4370,-0.5389,0.4000,0.0622
1782675308.009797,-1.0167,18.4267,-0.5358,0.4000,0.0852
1782675308.059739,-0.9994,18.4165,-0.5315,0.4000,0.0633
1782675308.109738,-0.9821,18.4063,-0.5283,0.4000,0.0667
1782675308.159976,-0.9646,18.3961,-0.5249,0.4000,0.0458
1782675308.209854,-0.9472,18.3860,-0.5226,0.4000,0.0829
1782675308.259831,-0.9298,18.3759,-0.5184,0.4000,0.0975
1782675308.309936,-0.9122,18.3659,-0.5135,0.4000,0.0078
1782675308.359781,-0.8947,18.3561,-0.5131,0.4000,0.0670
1782675308.409806,-0.8771,18.3462,-0.5097,0.4000,0.0555
1782675308.459795,-0.8595,18.3363,-0.5069,0.4000,0.1196
1782675308.509827,-0.8419,18.3266,-0.5009,0.4000,0.1013
1782675308.559866,-0.8243,18.3169,-0.4958,0.4000,0.1026
1782675308.609803,-0.8066,18.3073,-0.4906,0.4000,0.1154
1782675308.660337,-0.7888,18.2978,-0.4848,0.4000,0.1393
1782675308.709840,-0.7709,18.2884,-0.4777,0.4000,0.1604
1782675308.759787,-0.7531,18.2792,-0.4696,0.4000,0.1206
1782675308.809743,-0.7351,18.2700,-0.4635,0.4000,0.1774
1782675308.859731,-0.7171,18.2611,-0.4546,0.4000,0.1514
1782675308.909832,-0.6990,18.2522,-0.4470,0.4000,0.1469
1782675308.959726,-0.6809,18.2435,-0.4396,0.4000,0.1354
1782675309.009763,-0.6626,18.2349,-0.4328,0.4000,0.1468
1782675309.059745,-0.6444,18.2265,-0.4254,0.4000,0.0814
1782675309.109770,-0.6259,18.2182,-0.4213,0.4000,0.0853
1782675309.159729,-0.6075,18.2099,-0.4169,0.4000,0.1594
1782675309.209722,-0.5892,18.2018,-0.4090,0.4000,0.1130
1782675309.259823,-0.5707,18.1938,-0.4033,0.4000,0.1361
1782675309.309700,-0.5522,18.1859,-0.3964,0.4000,0.1459
1782675309.359749,-0.5336,18.1781,-0.3890,0.4000,0.1534
1782675309.409728,-0.5150,18.1705,-0.3813,0.4000,0.1601
1782675309.459722,-0.4963,18.1630,-0.3732,0.4000,0.1693
1782675309.509760,-0.4776,18.1556,-0.3647,0.4000,0.1658
1782675309.559822,-0.4587,18.1484,-0.3564,0.4000,0.1394
1782675309.610231,-0.4399,18.1414,-0.3494,0.4000,0.1200
1782675309.659883,-0.4208,18.1345,-0.3432,0.4000,0.1370
1782675309.709818,-0.4016,18.1276,-0.3362,0.4000,0.1434
1782675309.759797,-0.3827,18.1210,-0.3290,0.4000,0.1759
1782675309.809858,-0.3636,18.1145,-0.3201,0.4000,0.1574
1782675309.859860,-0.3444,18.1081,-0.3122,0.4000,0.1436
1782675309.909839,-0.3252,18.1019,-0.3049,0.4000,0.1388
1782675309.959793,-0.3061,18.0959,-0.2980,0.4000,0.1529
1782675310.009759,-0.2868,18.0900,-0.2902,0.4000,0.1522
1782675310.060046,-0.2675,18.0842,-0.2826,0.4000,0.1470
1782675310.109732,-0.2482,18.0786,-0.2752,0.4000,0.1228
1782675310.159759,-0.2287,18.0731,-0.2690,0.4000,0.1612
1782675310.210297,-0.2092,18.0678,-0.2608,0.4000,0.1100
1782675310.259805,-0.1898,18.0626,-0.2553,0.4000,0.1514
1782675310.309803,-0.1702,18.0575,-0.2476,0.4000,0.1869
1782675310.359744,-0.1508,18.0526,-0.2383,0.4000,0.1061
1782675310.409745,-0.1312,18.0478,-0.2329,0.4000,0.1374
1782675310.459833,-0.1116,18.0431,-0.2260,0.4000,0.1546
1782675310.509787,-0.0920,18.0386,-0.2182,0.4000,0.1340
1782675310.559760,-0.0723,18.0343,-0.2114,0.4000,0.1196
1782675310.609749,-0.0526,18.0301,-0.2054,0.4000,0.1218
1782675310.659775,-0.0329,18.0259,-0.1993,0.4000,0.0948
1782675310.709754,-0.0131,18.0220,-0.1945,0.4000,0.1504
1782675310.759764,0.0066,18.0181,-0.1870,0.4000,0.0743
1782675310.809791,0.0265,18.0143,-0.1832,0.4000,0.0380
1782675310.859867,0.0462,18.0107,-0.1812,0.4000,0.1529
1782675310.909884,0.0660,18.0070,-0.1736,0.4000,0.1013
1782675310.959811,0.0860,18.0035,-0.1684,0.4000,0.0957
1782675311.009780,0.1058,18.0002,-0.1636,0.4000,0.1211
1782675311.059835,0.1257,17.9969,-0.1575,0.4000,0.1117
1782675311.109734,0.1457,17.9937,-0.1518,0.4000,0.1134
1782675311.159703,0.1655,17.9907,-0.1462,0.4000,0.0102
1782675311.260096,0.1856,17.9877,-0.1384,0.4000,0.0942
1782675311.309808,0.2055,17.9849,-0.1336,0.4000,0.0813
1782675311.359867,0.2256,17.9822,-0.1295,0.4000,0.1165
1782675311.410036,0.2457,17.9796,-0.1236,0.4000,0.1175
1782675311.459741,0.2657,17.9771,-0.1177,0.4000,0.0758
1782675311.509774,0.2856,17.9748,-0.1139,0.4000,0.1111
1782675311.559815,0.3056,17.9725,-0.1083,0.4000,0.1139
1782675311.609798,0.3256,17.9703,-0.1025,0.4000,0.1048
1782675311.659766,0.3457,17.9683,-0.0972,0.4000,0.1184
1782675311.709720,0.3657,17.9663,-0.0913,0.4000,0.1441
1782675311.759878,0.3858,17.9645,-0.0840,0.4000,0.1859
1782675311.809709,0.4059,17.9628,-0.0747,0.4000,0.0943
1782675311.859817,0.4259,17.9613,-0.0699,0.4000,0.0915
1782675311.909747,0.4460,17.9599,-0.0653,0.4000,0.1100
1782675311.959800,0.4660,17.9586,-0.0597,0.4000,0.1460
1782675312.009826,0.4862,17.9574,-0.0524,0.4000,0.0645
1782675312.059849,0.5063,17.9563,-0.0491,0.4000,0.1600
1782675312.109760,0.5263,17.9553,-0.0411,0.4000,0.1016
1782675312.159817,0.5464,17.9545,-0.0360,0.4000,0.0853
1782675312.209847,0.5669,17.9538,-0.0316,0.4000,-0.0513
1782675312.259809,0.5869,17.9531,-0.0341,0.4000,-0.0545
1782675312.309934,0.6070,17.9525,-0.0368,0.4000,-0.1644
1782675312.359861,0.6271,17.9517,-0.0451,0.4000,-0.2382
1782675312.409833,0.6473,17.9508,-0.0572,0.4000,-0.3484
1782675312.459909,0.6675,17.9496,-0.0748,0.4000,-0.3442
1782675312.509714,0.6877,17.9481,-0.0922,0.4000,-0.4287
1782675312.559842,0.7078,17.9463,-0.1136,0.4000,-0.2254
1782675312.609902,0.7278,17.9440,-0.1249,0.4000,-0.1501
1782675312.659921,0.7478,17.9415,-0.1325,0.4000,-0.1042
1782675312.709743,0.7677,17.9388,-0.1377,0.4000,-0.1026
1782675312.759777,0.7877,17.9360,-0.1429,0.4000,-0.1049
1782675312.809809,0.8076,17.9332,-0.1482,0.4000,-0.1040
1782675312.859702,0.8275,17.9302,-0.1534,0.4000,-0.0304
1782675312.909785,0.8474,17.9271,-0.1549,0.4000,-0.0303
1782675312.959844,0.8673,17.9240,-0.1564,0.4000,-0.0294
1782675313.009924,0.8873,17.9209,-0.1579,0.4000,-0.0010
1782675313.059760,0.9072,17.9177,-0.1580,0.4000,-0.0110
1782675313.109706,0.9271,17.9145,-0.1585,0.4000,0.0079
1782675313.159830,0.9471,17.9113,-0.1581,0.4000,-0.0049
1782675313.209939,0.9669,17.9082,-0.1583,0.4000,0.0245
1782675313.259711,0.9868,17.9050,-0.1571,0.4000,0.0400
1782675313.309827,1.0067,17.9018,-0.1551,0.4000,0.0235
1782675313.359855,1.0266,17.8987,-0.1539,0.4000,0.0332
1782675313.409758,1.0464,17.8957,-0.1522,0.4000,0.0177
1782675313.459821,1.0664,17.8926,-0.1513,0.4000,-0.0039
1782675313.509778,1.0862,17.8896,-0.1515,0.4000,0.0375
1782675313.559781,1.1061,17.8865,-0.1496,0.4000,0.0543
1782675313.609709,1.1260,17.8835,-0.1469,0.4000,0.0360
1782675313.660066,1.1460,17.8806,-0.1451,0.4000,0.0057
1782675313.709996,1.1659,17.8777,-0.1447,0.4000,0.1016
1782675313.759784,1.1858,17.8748,-0.1397,0.4000,-0.0502
1782675313.809892,1.2058,17.8720,-0.1422,0.4000,0.0466
1782675313.859931,1.2257,17.8691,-0.1399,0.4000,-0.0522
1782675313.910014,1.2457,17.8663,-0.1425,0.4000,0.0443
1782675313.959939,1.2656,17.8634,-0.1403,0.4000,-0.0019
1782675314.009813,1.2855,17.8606,-0.1403,0.4000,0.0290
1782675314.059968,1.3055,17.8578,-0.1389,0.4000,0.0451
1782675314.109967,1.3255,17.8550,-0.1366,0.4000,0.0560
1782675314.159831,1.3455,17.8523,-0.1339,0.4000,-0.0574
1782675314.210081,1.3654,17.8496,-0.1366,0.4000,0.0553
1782675314.259819,1.3853,17.8468,-0.1339,0.4000,0.0388
1782675314.309943,1.4053,17.8441,-0.1319,0.4000,0.0058
1782675314.359749,1.4252,17.8415,-0.1316,0.4000,0.1167
1782675314.409844,1.4452,17.8389,-0.1258,0.4000,0.0305
1782675314.459757,1.4652,17.8363,-0.1242,0.4000,0.1966
1782675314.509934,1.4852,17.8338,-0.1142,0.4000,0.3546
1782675314.559855,1.5052,17.8315,-0.0963,0.4000,0.4699
1782675314.609758,1.5253,17.8296,-0.0725,0.4000,0.6195
1782675314.659752,1.5453,17.8282,-0.0414,0.4000,0.5994
1782675314.709819,1.5655,17.8273,-0.0112,0.4000,0.6488
1782675314.759814,1.5857,17.8271,0.0215,0.4000,0.6554
1782675314.809809,1.6057,17.8275,0.0543,0.4000,0.3814
1782675314.859928,1.6258,17.8286,0.0734,0.4000,0.3046
1782675314.909792,1.6459,17.8301,0.0887,0.4000,0.1637
1782675314.959852,1.6659,17.8319,0.0969,0.4000,0.1624
1782675315.009770,1.6861,17.8339,0.1051,0.4000,0.1362
1782675315.059717,1.7061,17.8360,0.1119,0.4000,0.0952
1782675315.109961,1.7261,17.8382,0.1167,0.4000,0.1091
1782675315.159884,1.7462,17.8406,0.1223,0.4000,0.1130
1782675315.209958,1.7662,17.8430,0.1280,0.4000,0.0889
1782675315.259820,1.7861,17.8456,0.1324,0.4000,0.0897
1782675315.309903,1.8061,17.8483,0.1370,0.4000,0.1265
1782675315.359734,1.8261,17.8510,0.1433,0.4000,0.0945
1782675315.409763,1.8460,17.8539,0.1481,0.4000,0.1321
1782675315.459893,1.8660,17.8569,0.1548,0.4000,0.1392
1782675315.509888,1.8858,17.8600,0.1618,0.4000,0.1070
1782675315.559930,1.9058,17.8632,0.1673,0.4000,0.1680
1782675315.609807,1.9256,17.8666,0.1756,0.4000,0.1050
1782675315.659825,1.9453,17.8701,0.1809,0.4000,0.1596
1782675315.709849,1.9652,17.8737,0.1890,0.4000,0.1611
1782675315.759868,1.9852,17.8775,0.1972,0.4000,0.1546
1782675315.809745,2.0047,17.8814,0.2050,0.4000,0.2026
1782675315.859728,2.0244,17.8855,0.2151,0.4000,0.1165
1782675315.909713,2.0441,17.8898,0.2210,0.4000,0.1057
1782675315.959903,2.0638,17.8943,0.2263,0.4000,0.1163
1782675316.009794,2.0835,17.8988,0.2323,0.4000,0.2069
1782675316.059844,2.1031,17.9034,0.2426,0.4000,0.0775
1782675316.109724,2.1225,17.9083,0.2465,0.4000,0.1198
1782675316.159750,2.1421,17.9132,0.2526,0.4000,0.1613
1782675316.209743,2.1616,17.9182,0.2607,0.4000,0.1339
1782675316.259768,2.1811,17.9234,0.2674,0.4000,0.0857
1782675316.309773,2.2005,17.9287,0.2718,0.4000,0.1555
1782675316.359950,2.2200,17.9342,0.2797,0.4000,0.2131
1782675316.410930,2.2394,17.9397,0.2904,0.4000,0.0959
1782675316.459772,2.2586,17.9455,0.2952,0.4000,0.1286
1782675316.509834,2.2779,17.9513,0.3017,0.4000,0.1118
1782675316.559919,2.2971,17.9573,0.3073,0.4000,0.1201
1782675316.609731,2.3163,17.9634,0.3134,0.4000,0.1312
1782675316.660073,2.3355,17.9696,0.3200,0.4000,0.1063
1782675316.710057,2.3546,17.9760,0.3253,0.4000,0.0854
1782675316.759986,2.3737,17.9824,0.3296,0.4000,0.0719
1782675316.809842,2.3927,17.9889,0.3333,0.4000,0.1307
1782675316.859843,2.4118,17.9955,0.3399,0.4000,0.0855
1782675316.909923,2.4308,18.0023,0.3442,0.4000,0.1402
1782675316.959830,2.4498,18.0091,0.3513,0.4000,0.0813
1782675317.009853,2.4688,18.0160,0.3554,0.4000,0.1109
1782675317.059932,2.4876,18.0230,0.3609,0.4000,0.0685
1782675317.109873,2.5065,18.0301,0.3644,0.4000,0.1327
1782675317.160090,2.5253,18.0373,0.3711,0.4000,0.1007
1782675317.210059,2.5443,18.0447,0.3763,0.4000,0.1277
1782675317.259991,2.5629,18.0520,0.3826,0.4000,0.0846
1782675317.309772,2.5815,18.0595,0.3869,0.4000,0.1350
1782675317.359885,2.6002,18.0672,0.3937,0.4000,0.0576
1782675317.409792,2.6188,18.0749,0.3967,0.4000,0.1564
1782675317.459781,2.6374,18.0827,0.4045,0.4000,0.1322
1782675317.509757,2.6560,18.0906,0.4112,0.4000,0.1442
1782675317.559773,2.6744,18.0987,0.4185,0.4000,0.2198
1782675317.609880,2.6930,18.1069,0.4295,0.4000,0.1651
1782675317.659786,2.7111,18.1152,0.4378,0.4000,0.2345
1782675317.709708,2.7294,18.1238,0.4497,0.4000,0.4023
1782675317.759688,2.7475,18.1326,0.4700,0.4000,0.3885
1782675317.809775,2.7656,18.1417,0.4896,0.4000,0.4415
1782675317.859735,2.7833,18.1512,0.5117,0.4000,0.3244
1782675317.909905,2.8007,18.1610,0.5279,0.4000,0.1260
1782675318.009869,2.8184,18.1713,0.5360,0.4000,0.1953
1782675318.059734,2.8358,18.1816,0.5457,0.4000,0.0736
1782675318.109844,2.8530,18.1921,0.5495,0.4000,0.0906
1782675318.159746,2.8701,18.2025,0.5540,0.4000,0.1586
1782675318.210061,2.8873,18.2132,0.5621,0.4000,0.1364
1782675318.259822,2.9044,18.2239,0.5689,0.4000,0.1207
1782675318.309893,2.9214,18.2348,0.5751,0.4000,0.1624
1782675318.359931,2.9383,18.2457,0.5832,0.4000,0.1380
1782675318.409898,2.9551,18.2568,0.5902,0.4000,0.1421
1782675318.460095,2.9718,18.2680,0.5973,0.4000,0.1523
1782675318.509935,2.9884,18.2793,0.6050,0.4000,0.1397
1782675318.560218,3.0051,18.2908,0.6120,0.4000,0.0711
1782675318.609994,3.0216,18.3025,0.6157,0.4000,0.1288
1782675318.659892,3.0380,18.3141,0.6221,0.4000,0.1225
1782675318.709888,3.0544,18.3258,0.6283,0.4000,0.1483
1782675318.760009,3.0707,18.3376,0.6358,0.4000,0.1228
1782675318.809860,3.0869,18.3496,0.6420,0.4000,0.1191
1782675318.859742,3.1030,18.3617,0.6480,0.4000,0.1166
1782675318.909767,3.1191,18.3738,0.6539,0.4000,0.1534
1782675318.959796,3.1351,18.3861,0.6616,0.4000,0.1435
1782675319.009804,3.1509,18.3984,0.6688,0.4000,0.1402
1782675319.059762,3.1667,18.4109,0.6759,0.4000,0.1744
1782675319.109830,3.1824,18.4235,0.6846,0.4000,0.1537
1782675319.159978,3.1980,18.4362,0.6924,0.4000,0.2037
1782675319.210037,3.2135,18.4491,0.7026,0.4000,0.2077
1782675319.259770,3.2290,18.4622,0.7132,0.4000,0.3182
1782675319.309753,3.2442,18.4753,0.7293,0.4000,0.5076
1782675319.359727,3.2592,18.4887,0.7548,0.4000,0.5455
1782675319.409826,3.2739,18.5026,0.7824,0.4000,0.5676
1782675319.459774,3.2882,18.5168,0.8110,0.4000,0.5094
1782675319.509852,3.3021,18.5315,0.8367,0.4000,0.4803
1782675319.559764,3.3157,18.5465,0.8609,0.4000,0.4263
1782675319.609912,3.3287,18.5616,0.8821,0.4000,0.2827
1782675319.659802,3.3415,18.5772,0.8963,0.4000,0.1363
1782675319.709780,3.3541,18.5930,0.9032,0.4000,0.1472
1782675319.759816,3.3665,18.6087,0.9106,0.4000,0.1484
1782675319.810237,3.3789,18.6247,0.9180,0.4000,0.0876
1782675319.860013,3.3913,18.6408,0.9225,0.4000,0.1136
1782675319.909759,3.4034,18.6569,0.9282,0.4000,0.0994
1782675319.959860,3.4156,18.6732,0.9333,0.4000,0.0786
1782675320.009883,3.4275,18.6892,0.9372,0.4000,0.0888
1782675320.059883,3.4395,18.7055,0.9417,0.4000,0.0955
1782675320.110021,3.4514,18.7219,0.9465,0.4000,0.0945
1782675320.159833,3.4631,18.7382,0.9513,0.4000,0.1006
1782675320.209812,3.4749,18.7547,0.9564,0.4000,0.0960
1782675320.259889,3.4865,18.7711,0.9612,0.4000,0.1033
1782675320.309777,3.4980,18.7877,0.9664,0.4000,0.0897
1782675320.359868,3.5095,18.8042,0.9710,0.4000,0.1213
1782675320.409800,3.5209,18.8209,0.9771,0.4000,0.1057
1782675320.459830,3.5321,18.8376,0.9824,0.4000,0.1406
1782675320.509797,3.5433,18.8544,0.9896,0.4000,0.2327
1782675320.559803,3.5544,18.8712,1.0012,0.4000,0.1956
1782675320.609795,3.5653,18.8882,1.0111,0.4000,0.2506
1782675320.659770,3.5759,18.9052,1.0237,0.4000,0.2407
1782675320.709873,3.5864,18.9224,1.0358,0.4000,0.2698
1782675320.759791,3.5966,18.9397,1.0493,0.4000,0.2783
1782675320.809965,3.6066,18.9571,1.0633,0.4000,0.2636
1782675320.859750,3.6165,18.9748,1.0766,0.4000,0.2247
1782675320.909705,3.6260,18.9925,1.0879,0.4000,0.2085
1782675320.959820,3.6354,19.0104,1.0984,0.4000,0.1304
1782675321.009926,3.6446,19.0284,1.1050,0.4000,0.1318
1782675321.059732,3.6536,19.0464,1.1116,0.4000,0.1348
1782675321.109806,3.6625,19.0644,1.1184,0.4000,0.1356
1782675321.159793,3.6713,19.0825,1.1253,0.4000,0.1292
1782675321.210118,3.6800,19.1007,1.1318,0.4000,0.1173
1782675321.259895,3.6885,19.1188,1.1376,0.4000,0.1007
1782675321.309785,3.6970,19.1371,1.1427,0.4000,0.1033
1782675321.360151,3.7053,19.1554,1.1479,0.4000,0.0700
1782675321.409895,3.7136,19.1738,1.1515,0.4000,0.1031
1782675321.459806,3.7218,19.1923,1.1566,0.4000,0.0912
1782675321.509904,3.7299,19.2106,1.1613,0.4000,0.1631
1782675321.560006,3.7381,19.2294,1.1696,0.4000,0.2254
1782675321.609898,3.7458,19.2478,1.1807,0.4000,0.1865
1782675321.661057,3.7535,19.2664,1.1902,0.4000,0.3969
1782675321.709844,3.7609,19.2850,1.2104,0.4000,0.6801
1782675321.759909,3.7681,19.3039,1.2448,0.4000,0.7803
1782675321.809860,3.7745,19.3230,1.2843,0.4000,0.9813
1782675321.859941,3.7802,19.3424,1.3339,0.4000,0.9522
1782675321.909840,3.7849,19.3620,1.3818,0.4000,0.7905
1782675321.960011,3.7887,19.3817,1.4216,0.4000,0.7753
1782675322.009767,3.7917,19.4017,1.4605,0.4000,0.5344
1782675322.059743,3.7939,19.4216,1.4872,0.4000,0.2756
1782675322.109722,3.7956,19.4417,1.5010,0.4000,0.1632
1782675322.159761,3.7970,19.4618,1.5092,0.4000,0.1015
1782675322.209736,3.7982,19.4819,1.5143,0.4000,0.0920
1782675322.259812,3.7994,19.5021,1.5189,0.4000,0.0762
1782675322.309751,3.8004,19.5221,1.5228,0.4000,0.0470
1782675322.359750,3.8014,19.5423,1.5251,0.4000,0.0558
1782675322.409751,3.8023,19.5624,1.5279,0.4000,0.0330
1782675322.459808,3.8032,19.5825,1.5296,0.4000,0.0773
1782675322.509812,3.8040,19.6026,1.5335,0.4000,0.0903
1782675322.559711,3.8047,19.6228,1.5381,0.4000,0.0995
1782675322.610017,3.8054,19.6429,1.5431,0.4000,0.1356
1782675322.659796,3.8060,19.6630,1.5499,0.4000,0.0891
1782675322.709801,3.8064,19.6831,1.5544,0.4000,0.1176
1782675322.759770,3.8067,19.7032,1.5604,0.4000,0.1728
1782675322.809693,3.8069,19.7233,1.5690,0.4000,0.0854
1782675322.859783,3.8069,19.7436,1.5734,0.4000,0.1618
1782675322.909796,3.8069,19.7637,1.5815,0.4000,0.0945
1782675322.959721,3.8067,19.7838,1.5862,0.4000,0.0969
1782675323.009735,3.8064,19.8039,1.5912,0.4000,0.1680
1782675323.059752,3.8060,19.8240,1.5996,0.4000,0.1052
1782675323.109938,3.8054,19.8444,1.6050,0.4000,0.1255
1782675323.159759,3.8047,19.8645,1.6113,0.4000,0.1448
1782675323.210076,3.8039,19.8846,1.6186,0.4000,0.0859
